LinearVel.X,LinearVel.Y,LinearAcc.X,LinearAcc.Y,AngularVel.Z,AngularAcc.Z,VelMulDelta.X,VelMulDelta.Y, Angvelmuldelta.Z,GTruthPosDiff.X,GTruthPosDiff.Y,GTruthRotDiff.Z,
-8.295919,7.379043,19.063331,-16.956426,-0.523599,0.000000,-0.829592,0.737904,-0.052360,-72.217427,64.235861,-0.052360,
-6.464582,5.750108,18.313369,-16.289351,-0.523599,0.000000,-0.646458,0.575011,-0.052360,-54.326470,48.322237,-0.052360,
-4.705291,4.185256,17.592913,-15.648521,-0.523599,-0.000000,-0.470529,0.418526,-0.052360,-38.080254,35.660363,-0.052360,
-3.395645,3.725038,13.096465,-4.602185,-0.523599,0.000000,-0.339564,0.372504,-0.052360,-32.145230,45.326732,-0.052360,
-3.126659,5.065658,2.689859,13.406203,-0.523599,-0.000000,-0.312666,0.506566,-0.052360,-30.693558,57.469681,-0.052360,
-3.040044,6.221002,0.866142,11.553446,-0.523599,0.000000,-0.304004,0.622100,-0.052360,-30.063862,68.670013,-0.052360,
-2.979302,7.325218,0.607422,11.042155,-0.523599,0.000000,-0.297930,0.732522,-0.052360,-29.215057,79.633710,-0.052360,
-2.870526,8.418706,1.087761,10.934878,-0.523599,0.000000,-0.287053,0.841871,-0.052360,-27.669566,90.560490,-0.052360,
-2.680283,9.511044,1.902431,10.923384,-0.523599,0.000000,-0.268028,0.951104,-0.052360,-25.212625,101.471265,-0.052360,
-2.393675,10.600623,2.866084,10.895792,-0.523599,0.000000,-0.239367,1.060062,-0.052360,-21.750106,112.323099,-0.052360,
-2.004270,11.681642,3.894045,10.810181,-0.523599,-0.000000,-0.200427,1.168164,-0.052360,-17.243176,123.046248,-0.052360,
-1.509655,12.746705,4.946149,10.650632,-0.523599,0.000000,-0.150966,1.274670,-0.052360,-11.680919,133.563919,-0.052360,
-0.909480,13.787862,6.001753,10.411571,-0.523599,0.000000,-0.090948,1.378786,-0.052360,-5.067331,143.795944,-0.052360,
-0.204607,14.797001,7.048726,10.091396,-0.523599,0.000000,-0.020461,1.479700,-0.052360,2.583855,153.659263,-0.052360,
0.603245,15.766011,8.078524,9.690095,-0.523599,-0.000000,0.060324,1.576601,-0.052360,11.251394,163.075257,-0.052360,
1.511684,16.686891,9.084393,9.208795,-0.523599,0.000000,0.151168,1.668689,-0.052360,18.672282,166.029578,-0.052360,
1.844781,15.776250,3.330967,-9.106408,-0.523599,0.000000,0.184478,1.577625,-0.052360,16.650027,142.388175,-0.052360,
1.538275,13.155066,-3.065057,-26.211839,-0.523599,0.000000,0.153828,1.315507,-0.052360,13.655663,116.780887,-0.052360,
1.243828,10.637001,-2.944476,-25.180651,-0.523599,0.000000,0.124383,1.063700,-0.052360,10.779141,92.181367,-0.008727,
0.960963,8.217988,-2.828650,-24.190129,-0.087266,4.363323,0.096096,0.821799,-0.008727,8.015693,68.548827,0.000000,
0.689227,5.894154,-2.717353,-23.238338,0.000000,0.872665,0.068923,0.589415,0.000000,6.458449,48.326924,-0.034907,
0.863384,4.652883,1.741564,-12.412706,-0.349066,-3.490658,0.086338,0.465288,-0.034907,13.879759,51.022292,-0.052360,
1.737781,5.423220,8.743969,7.703363,-0.523599,-1.745329,0.173778,0.542322,-0.052360,21.966615,58.687531,-0.052360,
2.521391,6.183818,7.836101,7.605979,-0.523599,0.000000,0.252139,0.618382,-0.052360,29.828393,66.114470,-0.052360,
3.317955,6.910667,7.965644,7.268493,-0.523599,0.000000,0.331796,0.691067,-0.052360,38.083328,73.089472,-0.052360,
4.167179,7.584983,8.492242,6.743166,-0.523599,0.000000,0.416718,0.758498,-0.052360,46.955552,79.459423,-0.052360,
5.082386,8.193838,9.152067,6.088549,-0.523599,0.000000,0.508239,0.819384,-0.052360,56.506094,85.118100,-0.052360,
6.065755,8.727858,9.833693,5.340192,-0.523599,0.000000,0.606576,0.872786,-0.052360,66.725141,89.984205,-0.052360,
7.114600,9.179670,10.488441,4.518128,-0.523599,0.000000,0.711460,0.917967,-0.052360,77.571316,93.991357,-0.052360,
8.223984,9.543102,11.093842,3.634311,-0.523599,0.000000,0.822398,0.954310,-0.052360,88.988205,97.082901,-0.052360,
9.387835,9.812784,11.638513,2.696826,-0.523599,0.000000,0.938784,0.981278,-0.052360,100.910681,99.208652,-0.052360,
10.599413,9.983981,12.115776,1.711968,-0.523599,0.000000,1.059941,0.998398,-0.052360,113.268750,100.324716,-0.052360,
11.851528,10.052513,12.521156,0.685324,-0.523599,0.000000,1.185153,1.005251,-0.052360,125.989520,100.393266,-0.052360,
13.136658,10.014741,12.851298,-0.377723,-0.523599,-0.000000,1.313666,1.001474,-0.052360,138.994056,99.379394,-0.052360,
14.446981,9.867556,13.103227,-1.471849,-0.523599,0.000000,1.444698,0.986756,-0.052360,152.204207,97.256263,-0.052360,
15.774457,9.608391,13.274763,-2.591654,-0.523599,0.000000,1.577446,0.960839,-0.052360,165.537497,94.000831,-0.052360,
17.110847,9.235230,13.363895,-3.731606,-0.523599,0.000000,1.711085,0.923523,-0.052360,178.911573,89.596784,-0.052360,
18.447761,8.746622,13.369140,-4.886077,-0.523599,0.000000,1.844776,0.874662,-0.052360,192.240779,84.032388,-0.052360,
19.776687,8.141685,13.289267,-6.049378,-0.523599,0.000000,1.977669,0.814168,-0.052360,205.440835,77.302765,-0.052360,
21.089040,7.420113,13.123530,-7.215716,-0.523599,0.000000,2.108904,0.742011,-0.052360,218.424650,69.407876,-0.052360,
22.376186,6.582190,12.871458,-8.379226,-0.523599,0.000000,2.237619,0.658219,-0.052360,231.105299,60.353856,-0.052360,
23.629482,5.628784,12.532961,-9.534060,-0.523599,0.000000,2.362948,0.562878,-0.052360,219.350535,52.251541,-0.052360,
20.740549,4.940611,-28.889332,-6.881734,-0.523599,0.000000,2.074055,0.494061,-0.052360,191.127457,45.528515,-0.052360,
17.965268,4.279511,-27.752812,-6.611004,-0.523599,0.000000,1.796527,0.427951,-0.052360,164.014721,39.069984,-0.052360,
15.299167,3.644418,-26.661003,-6.350924,-0.523599,0.000000,1.529917,0.364442,-0.052360,137.969041,32.865637,-0.052360,
12.737945,3.034309,-25.612225,-6.101094,-0.523599,0.000000,1.273795,0.303431,-0.052360,112.947439,26.905235,-0.052360,
10.277485,2.448202,-24.604602,-5.861068,-0.523599,0.000000,1.027748,0.244820,-0.052360,89.866075,20.602990,-0.052360,
8.487125,1.539310,-17.903598,-9.088920,-0.523599,-0.000000,0.848712,0.153931,-0.052360,90.427237,3.606429,-0.052360,
9.410811,-0.337381,9.236863,-18.766913,-0.523599,0.000000,0.941081,-0.033738,-0.052360,98.957694,-10.733421,-0.052360,
10.237265,-1.546930,8.264540,-12.095482,-0.523599,0.000000,1.023727,-0.154693,-0.052360,107.055900,-21.306571,-0.052360,
11.036020,-2.533265,7.987549,-9.863354,-0.523599,-0.000000,1.103602,-0.253327,-0.052360,114.848246,-30.841604,-0.052360,
11.799189,-3.478740,7.631693,-9.454746,-0.523599,0.000000,1.179919,-0.347874,-0.052360,122.195416,-40.452367,-0.052360,
12.511595,-4.457034,7.124053,-9.782949,-0.523599,0.000000,1.251159,-0.445703,-0.052360,128.958490,-50.577895,-0.052360,
13.160584,-5.496190,6.489894,-10.391558,-0.523599,0.000000,1.316058,-0.549619,-0.052360,135.027966,-61.372486,-0.052360,
13.736244,-6.604860,5.756598,-11.086700,-0.523599,0.000000,1.373624,-0.660486,-0.052360,140.315672,-72.867994,-0.052360,
14.230515,-7.783311,4.942709,-11.784505,-0.523599,-0.000000,1.423052,-0.778331,-0.052360,144.748662,-85.042948,-0.052360,
14.636534,-9.028052,4.060190,-12.447413,-0.523599,0.000000,1.463653,-0.902805,-0.052360,148.263908,-97.851335,-0.052360,
14.948262,-10.333793,3.117281,-13.057405,-0.523599,0.000000,1.494826,-1.033379,-0.052360,150.803014,-111.232882,-0.052360,
15.160288,-11.694255,2.120261,-13.604623,-0.523599,0.000000,1.516029,-1.169426,-0.052360,152.318004,-125.123283,-0.052360,
15.267756,-13.102578,1.074684,-14.083226,-0.523599,0.000000,1.526776,-1.310258,-0.052360,152.760621,-139.449048,-0.052360,
15.266329,-14.551433,-0.014272,-14.488557,-0.523599,-0.000000,1.526633,-1.455143,-0.052360,152.091253,-154.135345,-0.052360,
15.152184,-16.033154,-1.141449,-14.817207,-0.523599,0.000000,1.515218,-1.603315,-0.052360,149.814504,-168.061712,-0.017453,
14.645342,-16.914003,-5.068422,-8.808493,-0.174533,3.490659,1.464534,-1.691400,-0.017453,135.340825,-156.306022,0.052360,
12.750746,-14.725922,-18.945960,21.880815,0.523599,6.981317,1.275075,-1.472592,0.052360,124.925420,-141.726114,0.052360,
12.884132,-14.234331,1.333854,4.915909,0.523599,0.000000,1.288413,-1.423433,0.052360,136.247383,-143.269769,0.052360,
14.174138,-14.364966,12.900060,-1.306352,0.523599,0.000000,1.417414,-1.436497,0.052360,149.835679,-143.516130,0.052360,
15.571943,-14.320492,13.978057,0.444746,0.523599,0.000000,1.557194,-1.432049,0.052360,164.166875,-142.219837,0.052360,
17.025491,-14.132842,14.535479,1.876493,0.523599,0.000000,1.702549,-1.413284,0.052360,178.891697,-139.578770,0.052360,
18.508600,-13.815023,14.831093,3.178198,0.523599,0.000000,1.850860,-1.381502,0.052360,193.813884,-135.667063,0.052360,
20.005573,-13.371872,14.969727,4.431508,0.523599,-0.000000,2.000557,-1.337187,0.052360,208.804924,-130.511885,0.052360,
21.504913,-12.804873,14.993396,5.669985,0.523599,0.000000,2.150491,-1.280487,0.052360,223.763490,-124.121746,0.052360,
22.996763,-12.114330,14.918499,6.905433,0.523599,0.000000,2.299676,-1.211433,0.052360,238.590963,-116.495767,0.052360,
24.471844,-11.300362,14.750814,8.139676,0.523599,0.000000,2.447184,-1.130036,0.052360,253.199390,-107.637985,0.052360,
25.921119,-10.363321,14.492753,9.370411,0.523599,0.000000,2.592112,-1.036332,0.052360,267.496089,-97.553202,0.052360,
27.335616,-9.304012,14.144969,10.593088,0.523599,0.000000,2.733562,-0.930401,0.052360,280.918259,-88.000199,0.065450,
28.603243,-8.519178,12.676267,7.848341,0.654499,1.308998,2.860324,-0.851918,0.065450,294.504843,-71.524309,0.279253,
30.061335,-5.679416,14.580923,28.397626,2.792534,21.380352,3.006134,-0.567942,0.279253,305.289593,-22.251338,0.375246,
30.577648,0.706633,5.163121,63.860484,3.752465,9.599307,3.057765,0.070663,0.375246,294.624729,56.121143,0.392699,
28.178348,9.213706,-23.992995,85.070728,3.926991,1.745263,2.817835,0.921371,0.392699,250.239863,139.736120,0.392699,
22.323883,17.126930,-58.544646,79.132245,3.926991,0.000000,2.232388,1.712693,0.392699,175.441471,204.994525,0.392699,
13.864522,22.456353,-84.593615,53.294228,3.926991,-0.000000,1.386452,2.245635,0.392699,83.122136,237.969885,0.392699,
4.307408,24.237619,-95.571141,17.812652,3.926991,0.000000,0.430741,2.423762,0.392699,-10.824260,234.538305,0.392699,
-4.764257,22.424237,-90.716640,-18.133814,3.926991,0.000000,-0.476426,2.242424,0.392699,-92.002177,198.379666,0.392699,
-12.048887,17.642469,-72.846299,-47.817677,3.926991,0.000000,-1.204889,1.764247,0.392699,-149.969637,138.309739,-5.890486,
-16.700188,10.919718,-46.513011,-67.227514,-58.904862,-628.318515,-1.670019,1.091972,-5.890486,-179.189955,65.692793,0.392699,
-18.373058,3.438820,-16.728698,-74.808979,3.926991,628.318515,-1.837306,0.343882,0.392699,-179.118334,-7.605427,0.261799,
-17.273086,-3.568713,10.999712,-70.075326,2.617994,-13.089969,-1.727309,-0.356871,0.261799,-165.123637,-62.105413,-0.117810,
-16.179403,-7.622669,10.936829,-40.539563,-1.178098,-37.960916,-1.617940,-0.762267,-0.117810,-164.644585,-82.932128,-0.279253,
-16.899209,-8.332053,-7.198058,-7.093838,-2.792534,-16.144359,-1.689921,-0.833205,-0.279253,-178.775559,-71.525104,5.907939,
-18.598244,-5.867584,-16.990343,24.644694,59.079389,618.719214,-1.859824,-0.586758,5.907939,-192.516392,-30.504350,-0.392699,
-19.484340,-0.775936,-8.860961,50.916478,-3.926991,-630.063786,-1.948434,-0.077594,-0.392699,-189.538709,27.818771,-0.392699,
-18.236992,5.349775,12.473475,61.257110,-3.926991,0.000000,-1.823699,0.534978,-0.392699,-163.062179,87.044161,-0.392699,
-14.619376,10.929562,36.176161,55.797867,-3.926991,0.000000,-1.461938,1.092956,-0.392699,-115.552624,133.561300,-0.392699,
-9.171340,14.793090,54.480359,38.635276,-3.926991,0.000000,-0.917134,1.479309,-0.392699,-55.004659,158.809196,-0.392699,
-2.825414,16.312331,63.459255,15.192409,-3.926991,0.000000,-0.282541,1.631233,-0.392699,8.537639,159.596825,-0.392699,
3.396782,15.379583,62.221961,-9.327479,-3.926991,0.000000,0.339678,1.537958,-0.392699,65.410328,137.410223,-0.392699,
8.590731,12.310291,51.939494,-30.692922,-3.926991,0.000000,0.859073,1.231029,-0.392699,107.904070,97.241349,-0.392699,
12.093391,7.716307,35.026593,-45.939832,-3.926991,0.000000,1.209339,0.771631,-0.392699,132.221999,51.604959,0.000000,
13.867900,3.686585,17.745097,-40.297221,0.000000,39.269908,1.386790,0.368659,0.000000,145.566221,23.233803,0.000000,
15.011582,1.533871,11.436813,-21.527138,0.000000,0.000000,1.501158,0.153387,0.000000,156.024767,7.968963,0.000000,
16.017371,0.367681,10.057891,-11.661900,0.000000,0.000000,1.601737,0.036768,0.000000,165.917600,-0.384661,0.000000,
17.001370,-0.277096,9.839991,-6.447769,0.000000,0.000000,1.700137,-0.027710,0.000000,175.763102,-5.079476,0.000000,
17.987300,-0.645525,9.859300,-3.684291,0.000000,0.000000,1.798730,-0.064552,0.000000,185.649133,-7.833516,0.000000,
18.977815,-0.867289,9.905149,-2.217644,0.000000,0.000000,1.897782,-0.086729,0.000000,195.575109,-9.557156,0.000000,
19.971710,-1.011164,9.938955,-1.438744,0.000000,0.000000,1.997171,-0.101116,0.000000,205.529085,-10.700813,0.017453,
20.968662,-1.094052,9.969513,-0.828880,0.174533,1.745329,2.096866,-0.109405,0.017453,215.580514,-9.223309,0.052360,
21.979046,-0.727591,10.103842,3.664609,0.523599,3.490659,2.197905,-0.072759,0.052360,225.609195,-2.988748,0.052360,
22.971107,0.052319,9.920607,7.799094,0.523599,0.000000,2.297111,0.005232,0.052360,235.264130,6.450329,0.052360,
23.914485,1.098578,9.433782,10.462590,0.523599,0.000000,2.391449,0.109858,0.052360,244.319175,18.043280,0.052360,
24.791017,2.330388,8.765322,12.318107,0.523599,0.000000,2.479102,0.233039,0.052360,252.635238,31.205983,0.052360,
25.589102,3.702238,7.980848,13.718499,0.523599,0.000000,2.558910,0.370224,0.052360,260.114899,45.601849,0.052360,
26.300248,5.187311,7.111460,14.850721,0.523599,0.000000,2.630025,0.518731,0.052360,266.739983,60.842134,0.037815,
26.951340,6.658799,6.510917,14.714886,0.378155,-1.454439,2.695134,0.665880,0.037815,273.115049,74.864024,0.129446,
27.504070,8.227932,5.527302,15.691333,1.294455,9.163002,2.750407,0.822793,0.129446,271.546398,103.584322,0.314160,
26.587695,12.246035,-9.163750,40.181020,3.141603,18.471474,2.658770,1.224603,0.314160,245.738522,156.056299,0.389790,
22.633716,18.110826,-39.539788,58.647910,3.897904,7.563016,2.263372,1.811083,0.389790,186.320531,212.888807,0.392699,
15.385169,23.282078,-72.485463,51.712526,3.926991,0.290868,1.538517,2.328208,0.392699,100.889926,249.517760,0.392699,
6.150229,25.673763,-92.349399,23.916849,3.926991,0.000000,0.615023,2.567376,0.392699,5.810731,252.913471,0.392699,
-3.306292,24.523779,-94.565212,-11.499837,3.926991,-0.000000,-0.330629,2.452378,0.392699,-81.785700,221.836594,0.392699,
-11.372236,20.111781,-80.659445,-44.119982,3.926991,0.000000,-1.137224,2.011178,0.392699,-148.396569,163.203312,0.392699,
-16.911879,13.370191,-55.396420,-67.415902,3.926991,0.000000,-1.691188,1.337019,0.392699,-186.037018,88.327144,-5.890486,
-19.370629,5.527614,-24.587505,-78.425771,-58.904862,-628.318515,-1.937063,0.552761,-5.890486,-192.434593,9.788736,0.392699,
-18.745062,-2.169362,6.255669,-76.969754,3.926991,628.318515,-1.874506,-0.216936,0.392699,-170.276460,-60.857406,0.392699,
-15.480599,-8.652360,32.644630,-64.829978,3.926991,0.000000,-1.548060,-0.865236,0.392699,-125.954896,-114.606340,0.392699,
-10.334996,-13.153158,51.456034,-45.007984,3.926991,0.000000,-1.033500,-1.315316,0.392699,-68.134073,-145.846731,0.392699,
-4.231792,-15.262680,61.032033,-21.095220,3.926991,0.000000,-0.423179,-1.526268,0.392699,-6.336182,-152.654424,0.375246,
1.865277,-14.948943,60.970694,3.137376,3.752461,-1.745298,0.186528,-1.494894,0.375246,49.221693,-138.309704,0.279253,
6.902363,-12.872322,50.370854,20.766209,2.792526,-9.599349,0.690236,-1.287232,0.279253,90.231710,-114.794606,-0.069814,
10.216821,-10.741700,33.144582,21.306219,-0.698141,-34.906672,1.021682,-1.074170,-0.069814,109.626155,-107.717899,-0.296708,
11.183811,-11.128022,9.669902,-3.863220,-2.967078,-22.689372,1.118381,-1.112802,-0.296708,105.424145,-123.138401,-0.383973,
9.717975,-13.305761,-14.658360,-21.777388,-3.839732,-8.726540,0.971798,-1.330576,-0.383973,76.313418,-146.797294,-0.392699,
5.859751,-15.541588,-38.582244,-22.358273,-3.926991,-0.872585,0.585975,-1.554159,-0.392699,28.233656,-161.514256,-0.392699,
0.532246,-16.317603,-53.275048,-7.760146,-3.926991,0.000000,0.053225,-1.631760,-0.392699,-27.582437,-157.184061,-0.392699,
-5.062654,-14.988073,-55.949001,13.295300,-3.926991,0.000000,-0.506265,-1.498807,-0.392699,-79.411563,-131.799535,-0.392699,
-9.814947,-11.637748,-47.522930,33.503244,-3.926991,-0.000000,-0.981495,-1.163775,-0.392699,-117.835560,-89.201097,5.890486,
-12.922021,-6.828325,-31.070740,48.094229,58.904862,628.318515,-1.292202,-0.682833,5.890486,-137.058917,-36.567302,-0.392699,
-13.967491,-1.359256,-10.454694,54.690690,-3.926991,-628.318515,-1.396749,-0.135926,-0.392699,-135.158661,17.699227,-0.392699,
-12.914214,3.922973,10.532771,52.822296,-3.926991,-0.000000,-1.291421,0.392297,-0.392699,-113.712525,65.587231,-0.392699,
-10.048922,8.266026,28.652915,43.430524,-3.926991,0.000000,-1.004892,0.826603,-0.392699,-77.068672,100.626061,-0.392699,
-5.899898,11.108941,41.490240,28.429152,-3.926991,0.000000,-0.589990,1.110894,-0.392699,-35.012764,116.291536,-0.261799,
-2.570596,11.222447,33.293026,1.135060,-2.617994,13.089969,-0.257060,1.122245,-0.261799,-22.614703,98.728994,0.000000,
-2.042840,8.918425,5.277555,-23.040219,0.000000,26.179939,-0.204284,0.891843,0.000000,-17.428699,76.088459,0.000000,
-1.530721,6.682666,5.121193,-22.357591,0.000000,0.000000,-0.153072,0.668267,0.000000,-12.396362,54.118790,0.000000,
-1.033773,4.513143,4.969474,-21.695228,0.000000,0.000000,-0.103377,0.451314,0.000000,-7.513071,32.799808,0.000000,
-0.551551,2.407905,4.822225,-21.052384,0.000000,0.000000,-0.055155,0.240790,0.000000,-2.774503,12.112644,0.000000,
-0.083614,0.365032,4.679372,-20.428732,0.000000,0.000000,-0.008361,0.036503,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.836136,-3.650317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.315804,0.771190,0.000000,
0.126320,0.308474,1.263204,3.084737,0.000000,0.000000,0.012632,0.030847,0.000000,3.473822,8.483053,0.000000,
0.505280,1.233892,3.789601,9.254184,0.000000,0.000000,0.050528,0.123389,0.000000,7.263451,17.737307,0.000000,
0.884241,2.159311,3.789604,9.254193,0.000000,0.000000,0.088424,0.215931,0.000000,10.993071,27.015526,0.034907,
1.241671,3.093277,3.574301,9.339654,0.349066,3.490658,0.124167,0.309328,0.034907,13.939240,36.588351,0.052360,
1.486228,4.068093,2.445571,9.748162,0.523599,1.745329,0.148623,0.406809,0.052360,15.709432,46.534680,0.052360,
1.615850,5.075205,1.296221,10.071123,0.523599,0.000000,0.161585,0.507521,0.052360,16.357950,56.738285,0.052360,
1.634834,6.103625,0.189837,10.284196,0.523599,-0.000000,0.163483,0.610363,0.052360,15.912953,67.098175,0.052360,
1.545175,7.143735,-0.896589,10.401102,0.523599,0.000000,0.154518,0.714374,0.052360,14.387937,77.522659,0.052360,
1.347896,8.186622,-1.972794,10.428868,0.523599,0.000000,0.134790,0.818662,0.052360,11.791126,87.924677,0.052360,
1.043751,9.223719,-3.041444,10.370965,0.523599,0.000000,0.104375,0.922372,0.052360,8.130550,98.219673,0.052360,
0.633616,10.246642,-4.101356,10.229233,0.523599,0.000000,0.063362,1.024664,0.052360,3.416731,108.324990,0.052360,
0.118685,11.247134,-5.149311,10.004922,0.523599,0.000000,0.011868,1.124713,0.052360,-2.335949,118.158754,0.052360,
-0.499412,12.217047,-6.180962,9.699128,0.523599,0.000000,-0.049941,1.221705,0.052360,-9.108256,127.638423,0.052360,
-1.218546,13.148342,-7.191340,9.312952,0.523599,0.000000,-0.121855,1.314834,0.052360,-16.876048,136.686697,0.052360,
-2.036085,14.033148,-8.175394,8.848057,0.523599,0.000000,-0.203609,1.403315,0.052360,-25.609965,145.225333,0.052360,
-2.948870,14.863768,-9.127853,8.306200,0.523599,0.000000,-0.294887,1.486377,0.052360,-35.275258,153.177995,0.052360,
-3.953216,15.632717,-10.043459,7.689490,0.523599,0.000000,-0.395322,1.563272,0.052360,-45.831868,160.470699,0.052360,
-5.044923,16.332755,-10.917071,7.000379,0.523599,0.000000,-0.504492,1.633276,0.052360,-57.235465,167.034627,0.052360,
-6.219304,16.956932,-11.743801,6.241772,0.523599,0.000000,-0.621930,1.695693,0.052360,-69.385205,172.778518,0.165807,
-7.632922,17.404075,-14.136181,4.471433,1.658067,11.344686,-0.763292,1.740408,0.165807,-92.977559,170.094586,0.331614,
-10.696964,16.457390,-30.640423,-9.466851,3.316141,16.580733,-1.069696,1.645739,0.331614,-129.794676,147.324680,0.392699,
-14.606398,13.144131,-39.094338,-33.132595,3.926991,6.108501,-1.460640,1.314413,0.392699,-164.792894,100.712038,-5.890486,
-17.576926,7.634765,-29.705285,-55.093658,-58.904862,-628.318515,-1.757693,0.763476,-5.890486,-182.474229,38.041872,0.392699,
-18.380513,0.999785,-8.035866,-66.349798,3.926991,628.318515,-1.838051,0.099978,0.392699,-175.796034,-28.521304,0.392699,
-16.665322,-5.501549,17.151908,-65.013335,3.926991,-0.000000,-1.666532,-0.550155,0.392699,-145.307535,-87.134192,0.392699,
-12.741887,-10.775045,39.234355,-52.734959,3.926991,0.000000,-1.274189,-1.077504,0.392699,-96.703473,-128.795361,0.392699,
-7.330160,-14.074230,54.117269,-32.991856,3.926991,0.000000,-0.733016,-1.407423,0.392699,-38.419823,-148.393117,0.392699,
-1.334128,-15.057959,59.960313,-9.837283,3.926991,0.000000,-0.133413,-1.505796,0.392699,20.351605,-144.809802,0.327249,
4.338026,-13.771778,56.721540,12.861803,3.272492,-6.544986,0.433803,-1.377178,0.327249,66.823509,-127.846995,0.000000,
8.042710,-12.222276,37.046846,15.495020,0.000000,-32.724922,0.804271,-1.222228,0.000000,93.826436,-117.780980,0.000000,
10.202596,-11.562120,21.598852,6.601561,0.000000,0.000000,1.020260,-1.156212,0.000000,110.927401,-114.782401,0.000000,
11.663393,-11.478753,14.607977,0.833666,0.000000,0.000000,1.166339,-1.147875,0.000000,123.364690,-116.051246,0.000000,
12.784532,-11.729145,11.211381,-2.503919,0.000000,0.000000,1.278453,-1.172915,0.000000,133.461035,-119.743427,-0.017453,
13.722224,-12.177183,9.376926,-4.480379,-0.174533,-1.745329,1.372222,-1.217718,-0.017453,140.996425,-126.291948,-0.052360,
14.317511,-13.007056,5.952867,-8.298727,-0.523599,-3.490659,1.431751,-1.300706,-0.052360,145.062845,-136.503981,-0.052360,
14.605635,-14.140771,2.881244,-11.337148,-0.523599,0.000000,1.460564,-1.414077,-0.052360,146.605477,-148.919146,-0.052360,
14.672667,-15.445740,0.670314,-13.049692,-0.523599,0.000000,1.467267,-1.544574,-0.052360,146.225075,-162.579986,-0.052360,
14.564179,-16.847949,-1.084881,-14.022087,-0.523599,0.000000,1.456418,-1.684795,-0.052360,144.244226,-176.947307,-0.052360,
14.304568,-18.304899,-2.596106,-14.569501,-0.523599,0.000000,1.430457,-1.830490,-0.052360,140.835033,-191.701797,-0.052360,
13.906801,-19.790601,-3.977670,-14.857026,-0.523599,0.000000,1.390680,-1.979060,-0.052360,136.087259,-206.636551,-0.052360,
13.377692,-21.287552,-5.291087,-14.969509,-0.523599,0.000000,1.337769,-2.128755,-0.052360,130.048643,-221.604001,-0.052360,
12.720851,-22.782561,-6.568413,-14.950085,-0.523599,0.000000,1.272085,-2.278256,-0.052360,122.746032,-236.487420,-0.052360,
11.938341,-24.264608,-7.825098,-14.820471,-0.523599,0.000000,1.193834,-2.426461,-0.052360,114.194934,-251.181383,-0.052360,
11.031633,-25.723742,-9.067084,-14.591341,-0.523599,0.000000,1.103163,-2.572374,-0.052360,102.232305,-266.152856,-0.190532,
9.339655,-27.310869,-16.919780,-15.871267,-1.905319,-13.817198,0.933965,-2.731087,-0.190532,69.843695,-282.832591,-0.314160,
4.871884,-28.885151,-44.677710,-15.742825,-3.141601,-12.362827,0.487188,-2.888515,-0.314160,7.573291,-290.444629,-0.389790,
-2.511474,-28.783305,-73.833573,1.018463,-3.897904,-7.563028,-0.251147,-2.878331,-0.389790,-74.422095,-271.461938,-0.392699,
-10.924437,-25.499703,-84.129636,32.836016,-3.926991,-0.290868,-1.092444,-2.549970,-0.392699,-152.318653,-219.628368,-0.392699,
